38.2039966817039,1,34.1109607596293
28.6300378497269,1,13.2672055486905
45.3844658056867,1,200
23.8430584337384,1,2.84532794322109
47.777955513681,1,200
31.0235275577212,1,18.4781443514252
45.3984516730047,0,200
28.7459068688612,1,13.5194674931747
54.8039399734428,1,200
63.0669742439521,1,200
81.7129223952812,1,200
85.9476858273454,1,200
80.7537309926592,1,200
69.3300278294806,1,200
69.0968910302298,1,200
59.8879874599138,1,200
51.9608688815368,0,200
57.6580917814828,0,200
59.0619919803214,0,200
83.3200814626091,0,200
97.1631904000094,0,200
77.0041630099181,0,200
66.7165129481847,0,200
56.8663573670195,0,200
57.6825784128569,0,200
37.3586743715066,0,39.7826150256332
28.4744690240218,1,12.928511955125
32.247498182473,0,11.9481194624467
31.4867801677527,0,7.80539351787846
38.9813218106314,0,48.6192450447355
36.4494128211742,1,30.2910031926723
36.4330797055272,0,34.7420021274143
44.9650382976649,0,81.205429486402
43.9223975337123,0,75.5274057507884
38.0287918501391,0,43.4319476441862
34.2002254125343,0,22.5823013828179
64.6822792101742,1,200
70.6522465337889,1,200
64.3858624225584,1,200
74.6505426409014,1,200
66.06611264,1,200
56.5741143848803,1,200
33.2271292029871,1,23.2756721121394
70.0483272572923,0,200
89.9282070497065,0,200
84.9525235542827,0,200
70.5478545373454,0,200
56.2852079823832,0,200
49.6339859240638,0,200
54.6093429310699,0,200
37.0680996791886,0,38.2002003944469
56.5701177540357,1,200
78.2814817629129,1,200
64.2976034914141,1,200
71.8112694786249,1,200
71.3882927142731,1,200
51.5117153154834,1,200
31.162203266788,1,18.7800594300484
79.190002970671,0,200
85.8454693784298,0,200
83.4718985771337,0,200
63.6409920474695,0,200
55.1522931707611,0,200
44.8220363704341,0,80.4266681285809
50.9538153551828,0,200
31.9650857006136,0,10.4101546804516
58.5624382298997,1,200
59.9829074424641,1,200
54.8522325961441,1,200
59.5882401465933,1,200
63.5915320422623,1,200
35.5433987655654,0,29.8969685656384
84.418714990305,0,200
74.609370461432,0,200
58.2131220926509,0,200
61.4627102936016,0,200
48.4794739035688,0,200
42.6902302429162,0,68.8172565169674
35.4319372187393,1,28.0758262985102
47.9314001841656,1,200
61.5399282088741,1,200
57.5466278903166,1,200
55.5766219366663,1,200
42.6608432582966,1,43.8140961799457
59.7721042902004,0,200
68.943163961229,0,200
75.3341747501354,0,200
54.9098755201474,0,200
44.60916592168,0,79.2674160616902
35.7882650793156,0,31.2304640413522
45.5208848298801,0,200
35.9531417305746,0,32.1283509950027
48.4226527254392,1,200
60.0310335388803,1,200
46.4594743494813,1,200
52.0112941710153,1,200
49.5233914704627,1,200
54.1010004637224,0,200
72.069290566786,0,200
55.5399981675338,0,200
47.0717048169711,0,200
47.8773149892126,0,200
41.1443075821002,0,60.3984550802573
34.4104839539423,0,23.7273294979709
39.0022607729459,1,35.8488856456186
43.2838180911455,1,45.1703935221809
54.0460788495996,1,200
53.7598201653796,1,200
59.3684254501589,1,200
35.3066946622715,0,28.6079229391032
68.2575382827257,0,200
63.0800849447701,0,200
48.3623135346492,0,200
50.7251102181391,0,200
43.5146134992119,0,73.3066912852227
37.4664155495572,0,40.3693530349505
30.8387006573578,0,4.2760754921405
30.9340622560941,1,18.2833667385573
58.5066519243652,1,200
54.4467410917367,1,200
54.8838725903279,1,200
51.8764078800213,1,200
33.3103923455776,1,23.4569468170664
62.2664758062792,0,200
72.6700292565223,0,200
56.9479794716032,0,200
46.947639218004,0,200
39.4971735116004,0,51.4284755135839
45.0474766232945,0,200
39.5216601429757,0,51.5618250611567
32.900475019143,0,15.5041073976994
40.3860942027712,1,38.8616712414426
51.0437764541338,1,200
54.8214252333863,1,200
54.4650589831063,1,200
59.9229579798001,1,200
41.8115592038908,1,41.9650941897282
39.3877998914582,0,50.8328475344291
69.0688620022879,0,200
64.5339378716154,0,200
58.3510634493977,0,200
45.0923687808156,0,200
40.7051806594397,0,58.0070531938003
39.9101813607942,0,53.6776378826314
40.057101149045,0,54.4777351680637
26.0281978947638,1,7.60266112448047
40.8124014928258,1,39.7897977306497
45.1217687006501,1,200
51.267254728842,1,200
51.3302016646391,1,200
40.6375488933894,1,39.4091208503111
63.0516804523749,0,200
60.9529639260551,0,200
49.2324541427747,0,200
39.3665781442665,0,50.717277926534
44.3161425662241,0,77.6716664757443
40.4456223668637,0,56.593547989539
27.3087850277791,1,10.3906660861999
51.1370311738332,1,200
44.3309004018222,1,47.4500280759197
48.9657299119229,1,200
46.6424867368916,1,200
44.2195292875582,1,47.2075586561083
65.640733609771,0,200
65.8902850323254,0,200
49.8405388219233,0,200
41.6960730090863,0,63.4032648855459
45.5061928510551,0,200
36.5065395996525,0,35.1420507701298
35.3083271043632,0,28.6168129089416
31.904910498679,1,20.3970297979619
53.6698959713837,1,200
61.503292426135,1,200
57.7830952152688,1,200
58.1311351512899,1,200
73.2067597484124,1,200
61.1319388101901,1,200
61.9529133961129,1,200
37.4735494750168,1,32.5206820632296
23.7018256908329,1,2.53784586892408
88.0541635284655,0,200
84.1118158770692,0,200
79.456091031614,0,200
63.2557357138341,0,200
54.6490112738977,0,200
42.9600729206701,0,70.2867685312105
45.9094060476987,0,200
43.3319441875617,1,45.2751703016263
65.671445344129,1,200
69.5931393600598,1,200
57.7797646895654,1,200
57.0603711375972,1,200
57.8530362550455,1,200
